"","date","year","month","day","co2_ppm","decade","year_of_decade","date_scale"
"1964",2012-01-01,2012,1,1,393.15,"2010's",2,1976-01-01
"1965",2012-01-08,2012,1,8,393.57,"2010's",2,1976-01-08
"1966",2012-01-15,2012,1,15,393.17,"2010's",2,1976-01-15
"1967",2012-01-22,2012,1,22,393.53,"2010's",2,1976-01-22
"1968",2012-01-29,2012,1,29,393.43,"2010's",2,1976-01-29
"1969",2012-02-05,2012,2,5,393.9,"2010's",2,1976-02-05
"1970",2012-02-12,2012,2,12,393.68,"2010's",2,1976-02-12
"1971",2012-02-19,2012,2,19,394.61,"2010's",2,1976-02-19
"1972",2012-02-26,2012,2,26,394.45,"2010's",2,1976-02-26
"1973",2012-03-04,2012,3,4,393.73,"2010's",2,1976-03-04
"1974",2012-03-11,2012,3,11,394.46,"2010's",2,1976-03-11
"1975",2012-03-18,2012,3,18,394.98,"2010's",2,1976-03-18
"1976",2012-03-25,2012,3,25,395.32,"2010's",2,1976-03-25
"1977",2012-04-01,2012,4,1,395.51,"2010's",2,1976-04-01
"1978",2012-04-08,2012,4,8,396.81,"2010's",2,1976-04-08
"1979",2012-04-15,2012,4,15,396.35,"2010's",2,1976-04-15
"1980",2012-04-22,2012,4,22,396.8,"2010's",2,1976-04-22
"1981",2012-04-29,2012,4,29,397.11,"2010's",2,1976-04-29
"1982",2012-05-06,2012,5,6,397.32,"2010's",2,1976-05-06
"1983",2012-05-13,2012,5,13,397.18,"2010's",2,1976-05-13
"1984",2012-05-20,2012,5,20,396.31,"2010's",2,1976-05-20
"1985",2012-05-27,2012,5,27,396.48,"2010's",2,1976-05-27
"1986",2012-06-03,2012,6,3,395.93,"2010's",2,1976-06-03
"1987",2012-06-10,2012,6,10,396.43,"2010's",2,1976-06-10
"1988",2012-06-17,2012,6,17,395.77,"2010's",2,1976-06-17
"1989",2012-06-24,2012,6,24,395.45,"2010's",2,1976-06-24
"1990",2012-07-01,2012,7,1,395.15,"2010's",2,1976-07-01
"1991",2012-07-08,2012,7,8,394.56,"2010's",2,1976-07-08
"1992",2012-07-15,2012,7,15,394.66,"2010's",2,1976-07-15
"1993",2012-07-22,2012,7,22,394.28,"2010's",2,1976-07-22
"1994",2012-07-29,2012,7,29,393.62,"2010's",2,1976-07-29
"1995",2012-08-05,2012,8,5,393.43,"2010's",2,1976-08-05
"1996",2012-08-12,2012,8,12,392.71,"2010's",2,1976-08-12
"1997",2012-08-19,2012,8,19,391.57,"2010's",2,1976-08-19
"1998",2012-08-26,2012,8,26,391.99,"2010's",2,1976-08-26
"1999",2012-09-02,2012,9,2,392.06,"2010's",2,1976-09-02
"2000",2012-09-09,2012,9,9,391.1,"2010's",2,1976-09-09
"2001",2012-09-16,2012,9,16,390.99,"2010's",2,1976-09-16
"2002",2012-09-23,2012,9,23,391.09,"2010's",2,1976-09-23
"2003",2012-09-30,2012,9,30,391.02,"2010's",2,1976-09-30
"2004",2012-10-07,2012,10,7,391.18,"2010's",2,1976-10-07
"2005",2012-10-14,2012,10,14,391.11,"2010's",2,1976-10-14
"2006",2012-10-21,2012,10,21,391.56,"2010's",2,1976-10-21
"2007",2012-10-28,2012,10,28,391.78,"2010's",2,1976-10-28
"2008",2012-11-04,2012,11,4,392.52,"2010's",2,1976-11-04
"2009",2012-11-11,2012,11,11,393.48,"2010's",2,1976-11-11
"2010",2012-11-18,2012,11,18,393.39,"2010's",2,1976-11-18
"2011",2012-11-25,2012,11,25,393.93,"2010's",2,1976-11-25
"2012",2012-12-02,2012,12,2,393.88,"2010's",2,1976-12-02
"2013",2012-12-09,2012,12,9,394.62,"2010's",2,1976-12-09
"2014",2012-12-16,2012,12,16,394.75,"2010's",2,1976-12-16
"2015",2012-12-23,2012,12,23,395.06,"2010's",2,1976-12-23
"2016",2012-12-30,2012,12,30,394.73,"2010's",2,1976-12-30
"2017",2013-01-06,2013,1,6,395.59,"2010's",3,1977-01-06
"2018",2013-01-13,2013,1,13,396.21,"2010's",3,1977-01-13
"2019",2013-01-20,2013,1,20,396.01,"2010's",3,1977-01-20
"2020",2013-01-27,2013,1,27,395.99,"2010's",3,1977-01-27
"2021",2013-02-03,2013,2,3,396.86,"2010's",3,1977-02-03
"2022",2013-02-10,2013,2,10,397.2,"2010's",3,1977-02-10
"2023",2013-02-17,2013,2,17,397.37,"2010's",3,1977-02-17
"2024",2013-02-24,2013,2,24,396.96,"2010's",3,1977-02-24
"2025",2013-03-03,2013,3,3,397.88,"2010's",3,1977-03-03
"2026",2013-03-10,2013,3,10,397.17,"2010's",3,1977-03-10
"2027",2013-03-17,2013,3,17,397.58,"2010's",3,1977-03-17
"2028",2013-03-24,2013,3,24,398.19,"2010's",3,1977-03-24
"2029",2013-03-31,2013,3,31,398.3,"2010's",3,1977-03-31
"2030",2013-04-07,2013,4,7,398,"2010's",3,1977-04-07
"2031",2013-04-14,2013,4,14,398.19,"2010's",3,1977-04-14
"2032",2013-04-21,2013,4,21,399.44,"2010's",3,1977-04-21
"2033",2013-04-28,2013,4,28,399.76,"2010's",3,1977-04-28
"2034",2013-05-05,2013,5,5,399.75,"2010's",3,1977-05-05
"2035",2013-05-12,2013,5,12,399.98,"2010's",3,1977-05-12
"2036",2013-05-19,2013,5,19,400.17,"2010's",3,1977-05-19
"2037",2013-05-26,2013,5,26,400.12,"2010's",3,1977-05-26
"2038",2013-06-02,2013,6,2,399.4,"2010's",3,1977-06-02
"2039",2013-06-09,2013,6,9,398.8,"2010's",3,1977-06-09
"2040",2013-06-16,2013,6,16,398.33,"2010's",3,1977-06-16
"2041",2013-06-23,2013,6,23,398.84,"2010's",3,1977-06-23
"2042",2013-06-30,2013,6,30,398.43,"2010's",3,1977-06-30
"2043",2013-07-07,2013,7,7,397.93,"2010's",3,1977-07-07
"2044",2013-07-14,2013,7,14,397.27,"2010's",3,1977-07-14
"2045",2013-07-21,2013,7,21,397.01,"2010's",3,1977-07-21
"2046",2013-07-28,2013,7,28,396.87,"2010's",3,1977-07-28
"2047",2013-08-04,2013,8,4,395.86,"2010's",3,1977-08-04
"2048",2013-08-11,2013,8,11,395.32,"2010's",3,1977-08-11
"2049",2013-08-18,2013,8,18,395.34,"2010's",3,1977-08-18
"2050",2013-08-25,2013,8,25,394.42,"2010's",3,1977-08-25
"2051",2013-09-01,2013,9,1,394.05,"2010's",3,1977-09-01
"2052",2013-09-08,2013,9,8,393.59,"2010's",3,1977-09-08
"2053",2013-09-15,2013,9,15,393.73,"2010's",3,1977-09-15
"2054",2013-09-22,2013,9,22,393.58,"2010's",3,1977-09-22
"2055",2013-09-29,2013,9,29,393.52,"2010's",3,1977-09-29
"2056",2013-10-06,2013,10,6,393.55,"2010's",3,1977-10-06
"2057",2013-10-13,2013,10,13,393.88,"2010's",3,1977-10-13
"2058",2013-10-20,2013,10,20,394.19,"2010's",3,1977-10-20
"2059",2013-10-27,2013,10,27,394.44,"2010's",3,1977-10-27
"2060",2013-11-03,2013,11,3,394.67,"2010's",3,1977-11-03
"2061",2013-11-10,2013,11,10,395.73,"2010's",3,1977-11-10
"2062",2013-11-17,2013,11,17,395.07,"2010's",3,1977-11-17
"2063",2013-11-24,2013,11,24,396.2,"2010's",3,1977-11-24
"2064",2013-12-01,2013,12,1,396.46,"2010's",3,1977-12-01
"2065",2013-12-08,2013,12,8,396.33,"2010's",3,1977-12-08
"2066",2013-12-15,2013,12,15,397.61,"2010's",3,1977-12-15
"2067",2013-12-22,2013,12,22,397.46,"2010's",3,1977-12-22
"2068",2013-12-29,2013,12,29,397.6,"2010's",3,1977-12-29
"2069",2014-01-05,2014,1,5,398.41,"2010's",4,1978-01-05
"2070",2014-01-12,2014,1,12,397.93,"2010's",4,1978-01-12
"2071",2014-01-19,2014,1,19,398.15,"2010's",4,1978-01-19
"2072",2014-01-26,2014,1,26,398.02,"2010's",4,1978-01-26
"2073",2014-02-02,2014,2,2,398.16,"2010's",4,1978-02-02
"2074",2014-02-09,2014,2,9,398.06,"2010's",4,1978-02-09
"2075",2014-02-16,2014,2,16,398.27,"2010's",4,1978-02-16
"2076",2014-02-23,2014,2,23,398.47,"2010's",4,1978-02-23
"2077",2014-03-02,2014,3,2,398.64,"2010's",4,1978-03-02
"2078",2014-03-09,2014,3,9,400.07,"2010's",4,1978-03-09
"2079",2014-03-16,2014,3,16,401.36,"2010's",4,1978-03-16
"2080",2014-03-23,2014,3,23,400.3,"2010's",4,1978-03-23
"2081",2014-03-30,2014,3,30,400.8,"2010's",4,1978-03-30
"2082",2014-04-06,2014,4,6,401.29,"2010's",4,1978-04-06
"2083",2014-04-13,2014,4,13,401.72,"2010's",4,1978-04-13
"2084",2014-04-20,2014,4,20,401.77,"2010's",4,1978-04-20
"2085",2014-04-27,2014,4,27,401.92,"2010's",4,1978-04-27
"2086",2014-05-04,2014,5,4,401.9,"2010's",4,1978-05-04
"2087",2014-05-11,2014,5,11,401.91,"2010's",4,1978-05-11
"2088",2014-05-18,2014,5,18,401.93,"2010's",4,1978-05-18
"2089",2014-05-25,2014,5,25,402,"2010's",4,1978-05-25
"2090",2014-06-01,2014,6,1,401.99,"2010's",4,1978-06-01
"2091",2014-06-08,2014,6,8,401.68,"2010's",4,1978-06-08
"2092",2014-06-15,2014,6,15,401.21,"2010's",4,1978-06-15
"2093",2014-06-22,2014,6,22,401.12,"2010's",4,1978-06-22
"2094",2014-06-29,2014,6,29,400.43,"2010's",4,1978-06-29
"2095",2014-07-06,2014,7,6,400.12,"2010's",4,1978-07-06
"2096",2014-07-13,2014,7,13,399.1,"2010's",4,1978-07-13
"2097",2014-07-20,2014,7,20,399.12,"2010's",4,1978-07-20
"2098",2014-07-27,2014,7,27,397.77,"2010's",4,1978-07-27
"2099",2014-08-03,2014,8,3,398.06,"2010's",4,1978-08-03
"2100",2014-08-10,2014,8,10,397.5,"2010's",4,1978-08-10
"2101",2014-08-17,2014,8,17,397.04,"2010's",4,1978-08-17
"2102",2014-08-24,2014,8,24,396.59,"2010's",4,1978-08-24
"2103",2014-08-31,2014,8,31,396.63,"2010's",4,1978-08-31
"2104",2014-09-07,2014,9,7,395.27,"2010's",4,1978-09-07
"2105",2014-09-14,2014,9,14,395.33,"2010's",4,1978-09-14
"2106",2014-09-21,2014,9,21,395.71,"2010's",4,1978-09-21
"2107",2014-09-28,2014,9,28,395.58,"2010's",4,1978-09-28
"2108",2014-10-05,2014,10,5,395.82,"2010's",4,1978-10-05
"2109",2014-10-12,2014,10,12,395.91,"2010's",4,1978-10-12
"2110",2014-10-19,2014,10,19,396.12,"2010's",4,1978-10-19
"2111",2014-10-26,2014,10,26,397.81,"2010's",4,1978-10-26
"2112",2014-11-02,2014,11,2,397.04,"2010's",4,1978-11-02
"2113",2014-11-09,2014,11,9,397.46,"2010's",4,1978-11-09
"2114",2014-11-16,2014,11,16,397.6,"2010's",4,1978-11-16
"2115",2014-11-23,2014,11,23,398.15,"2010's",4,1978-11-23
"2116",2014-11-30,2014,11,30,398.47,"2010's",4,1978-11-30
"2117",2014-12-07,2014,12,7,399.39,"2010's",4,1978-12-07
"2118",2014-12-14,2014,12,14,399.36,"2010's",4,1978-12-14
"2119",2014-12-21,2014,12,21,399.11,"2010's",4,1978-12-21
"2120",2014-12-28,2014,12,28,400.03,"2010's",4,1978-12-28
"2121",2015-01-04,2015,1,4,400.05,"2010's",5,1979-01-04
"2122",2015-01-11,2015,1,11,400.36,"2010's",5,1979-01-11
"2123",2015-01-18,2015,1,18,399.7,"2010's",5,1979-01-18
"2124",2015-01-25,2015,1,25,400.39,"2010's",5,1979-01-25
"2125",2015-02-01,2015,2,1,400.44,"2010's",5,1979-02-01
"2126",2015-02-08,2015,2,8,400.14,"2010's",5,1979-02-08
"2127",2015-02-15,2015,2,15,400.11,"2010's",5,1979-02-15
"2128",2015-02-22,2015,2,22,401.53,"2010's",5,1979-02-22
"2129",2015-03-01,2015,3,1,401.48,"2010's",5,1979-03-01
"2130",2015-03-08,2015,3,8,402.23,"2010's",5,1979-03-08
"2131",2015-03-15,2015,3,15,400.98,"2010's",5,1979-03-15
"2132",2015-03-22,2015,3,22,401.97,"2010's",5,1979-03-22
"2133",2015-03-29,2015,3,29,402,"2010's",5,1979-03-29
"2134",2015-04-05,2015,4,5,403.4,"2010's",5,1979-04-05
"2135",2015-04-12,2015,4,12,404.23,"2010's",5,1979-04-12
"2136",2015-04-19,2015,4,19,403.27,"2010's",5,1979-04-19
"2137",2015-04-26,2015,4,26,403.99,"2010's",5,1979-04-26
"2138",2015-05-03,2015,5,3,404.33,"2010's",5,1979-05-03
"2139",2015-05-10,2015,5,10,404.16,"2010's",5,1979-05-10
"2140",2015-05-17,2015,5,17,404.16,"2010's",5,1979-05-17
"2141",2015-05-24,2015,5,24,403.99,"2010's",5,1979-05-24
"2142",2015-05-31,2015,5,31,403.37,"2010's",5,1979-05-31
"2143",2015-06-07,2015,6,7,403.41,"2010's",5,1979-06-07
"2144",2015-06-14,2015,6,14,402.56,"2010's",5,1979-06-14
"2145",2015-06-21,2015,6,21,402.88,"2010's",5,1979-06-21
"2146",2015-06-28,2015,6,28,402.33,"2010's",5,1979-06-28
"2147",2015-07-05,2015,7,5,401.9,"2010's",5,1979-07-05
"2148",2015-07-12,2015,7,12,401.57,"2010's",5,1979-07-12
"2149",2015-07-19,2015,7,19,401.43,"2010's",5,1979-07-19
"2150",2015-07-26,2015,7,26,400.38,"2010's",5,1979-07-26
"2151",2015-08-02,2015,8,2,398.54,"2010's",5,1979-08-02
"2152",2015-08-09,2015,8,9,399.37,"2010's",5,1979-08-09
"2153",2015-08-16,2015,8,16,399.32,"2010's",5,1979-08-16
"2154",2015-08-23,2015,8,23,399.04,"2010's",5,1979-08-23
"2155",2015-08-30,2015,8,30,398.68,"2010's",5,1979-08-30
"2156",2015-09-06,2015,9,6,397.96,"2010's",5,1979-09-06
"2157",2015-09-13,2015,9,13,397.43,"2010's",5,1979-09-13
"2158",2015-09-20,2015,9,20,397.52,"2010's",5,1979-09-20
"2159",2015-09-27,2015,9,27,397.41,"2010's",5,1979-09-27
"2160",2015-10-04,2015,10,4,398.56,"2010's",5,1979-10-04
"2161",2015-10-11,2015,10,11,398.37,"2010's",5,1979-10-11
"2162",2015-10-18,2015,10,18,398.71,"2010's",5,1979-10-18
"2163",2015-10-25,2015,10,25,398.68,"2010's",5,1979-10-25
"2164",2015-11-01,2015,11,1,399.26,"2010's",5,1979-11-01
"2165",2015-11-08,2015,11,8,400.22,"2010's",5,1979-11-08
"2166",2015-11-15,2015,11,15,400.55,"2010's",5,1979-11-15
"2167",2015-11-22,2015,11,22,400.58,"2010's",5,1979-11-22
"2168",2015-11-29,2015,11,29,401,"2010's",5,1979-11-29
"2169",2015-12-06,2015,12,6,401.52,"2010's",5,1979-12-06
"2170",2015-12-13,2015,12,13,402.55,"2010's",5,1979-12-13
"2171",2015-12-20,2015,12,20,402.81,"2010's",5,1979-12-20
"2172",2015-12-27,2015,12,27,402.28,"2010's",5,1979-12-27
"2173",2016-01-03,2016,1,3,402.32,"2010's",6,1980-01-03
"2174",2016-01-10,2016,1,10,402.65,"2010's",6,1980-01-10
"2175",2016-01-17,2016,1,17,402.78,"2010's",6,1980-01-17
"2176",2016-01-24,2016,1,24,403.33,"2010's",6,1980-01-24
"2177",2016-01-31,2016,1,31,404.75,"2010's",6,1980-01-31
"2178",2016-02-07,2016,2,7,403.98,"2010's",6,1980-02-07
"2179",2016-02-14,2016,2,14,403.85,"2010's",6,1980-02-14
"2180",2016-02-21,2016,2,21,404.59,"2010's",6,1980-02-21
"2181",2016-02-28,2016,2,28,404.24,"2010's",6,1980-02-28
"2182",2016-03-06,2016,3,6,404.18,"2010's",6,1980-03-06
"2183",2016-03-13,2016,3,13,404.97,"2010's",6,1980-03-13
"2184",2016-03-20,2016,3,20,405.85,"2010's",6,1980-03-20
"2185",2016-03-27,2016,3,27,405.64,"2010's",6,1980-03-27
"2186",2016-04-03,2016,4,3,406.78,"2010's",6,1980-04-03
"2187",2016-04-10,2016,4,10,408.91,"2010's",6,1980-04-10
"2188",2016-04-17,2016,4,17,407.64,"2010's",6,1980-04-17
"2189",2016-04-24,2016,4,24,407.9,"2010's",6,1980-04-24
"2190",2016-05-01,2016,5,1,407.73,"2010's",6,1980-05-01
"2191",2016-05-08,2016,5,8,408.05,"2010's",6,1980-05-08
"2192",2016-05-15,2016,5,15,407.49,"2010's",6,1980-05-15
"2193",2016-05-22,2016,5,22,408.51,"2010's",6,1980-05-22
"2194",2016-05-29,2016,5,29,407.64,"2010's",6,1980-05-29
"2195",2016-06-05,2016,6,5,407.04,"2010's",6,1980-06-05
"2196",2016-06-12,2016,6,12,407.39,"2010's",6,1980-06-12
"2197",2016-06-19,2016,6,19,406.85,"2010's",6,1980-06-19
"2198",2016-06-26,2016,6,26,406.17,"2010's",6,1980-06-26
"2199",2016-07-03,2016,7,3,405.75,"2010's",6,1980-07-03
"2200",2016-07-10,2016,7,10,404.68,"2010's",6,1980-07-10
"2201",2016-07-17,2016,7,17,403.59,"2010's",6,1980-07-17
"2202",2016-07-24,2016,7,24,404.04,"2010's",6,1980-07-24
"2203",2016-07-31,2016,7,31,403.68,"2010's",6,1980-07-31
"2204",2016-08-07,2016,8,7,403.08,"2010's",6,1980-08-07
"2205",2016-08-14,2016,8,14,402.05,"2010's",6,1980-08-14
"2206",2016-08-21,2016,8,21,402.11,"2010's",6,1980-08-21
"2207",2016-08-28,2016,8,28,401.16,"2010's",6,1980-08-28
"2208",2016-09-04,2016,9,4,401.18,"2010's",6,1980-09-04
"2209",2016-09-11,2016,9,11,401.47,"2010's",6,1980-09-11
"2210",2016-09-18,2016,9,18,401.08,"2010's",6,1980-09-18
"2211",2016-09-25,2016,9,25,400.94,"2010's",6,1980-09-25
"2212",2016-10-02,2016,10,2,401.13,"2010's",6,1980-10-02
"2213",2016-10-09,2016,10,9,401.78,"2010's",6,1980-10-09
"2214",2016-10-16,2016,10,16,401.86,"2010's",6,1980-10-16
"2215",2016-10-23,2016,10,23,402.35,"2010's",6,1980-10-23
"2216",2016-10-30,2016,10,30,403,"2010's",6,1980-10-30
"2217",2016-11-06,2016,11,6,403,"2010's",6,1980-11-06
"2218",2016-11-13,2016,11,13,403.79,"2010's",6,1980-11-13
"2219",2016-11-20,2016,11,20,404.19,"2010's",6,1980-11-20
"2220",2016-11-27,2016,11,27,404.75,"2010's",6,1980-11-27
"2221",2016-12-04,2016,12,4,404.09,"2010's",6,1980-12-04
"2222",2016-12-11,2016,12,11,405.02,"2010's",6,1980-12-11
"2223",2016-12-18,2016,12,18,404.62,"2010's",6,1980-12-18
"2224",2016-12-25,2016,12,25,404.96,"2010's",6,1980-12-25
"2225",2017-01-01,2017,1,1,406.14,"2010's",7,1981-01-01
"2226",2017-01-08,2017,1,8,406.2,"2010's",7,1981-01-08
"2227",2017-01-15,2017,1,15,406.41,"2010's",7,1981-01-15
"2228",2017-01-22,2017,1,22,406.71,"2010's",7,1981-01-22
"2229",2017-01-29,2017,1,29,406.43,"2010's",7,1981-01-29
"2230",2017-02-05,2017,2,5,406.26,"2010's",7,1981-02-05
"2231",2017-02-12,2017,2,12,406.14,"2010's",7,1981-02-12
"2232",2017-02-19,2017,2,19,407.17,"2010's",7,1981-02-19
"2233",2017-02-26,2017,2,26,407.6,"2010's",7,1981-02-26
"2234",2017-03-05,2017,3,5,406.34,"2010's",7,1981-03-05
"2235",2017-03-12,2017,3,12,407.77,"2010's",7,1981-03-12
"2236",2017-03-19,2017,3,19,407.02,"2010's",7,1981-03-19
"2237",2017-03-26,2017,3,26,408.6,"2010's",7,1981-03-26
"2238",2017-04-02,2017,4,2,407.84,"2010's",7,1981-04-02
"2239",2017-04-09,2017,4,9,409.03,"2010's",7,1981-04-09
"2240",2017-04-16,2017,4,16,409.84,"2010's",7,1981-04-16
"2241",2017-04-23,2017,4,23,410.17,"2010's",7,1981-04-23
"2242",2017-04-30,2017,4,30,409.39,"2010's",7,1981-04-30
"2243",2017-05-07,2017,5,7,409.52,"2010's",7,1981-05-07
"2244",2017-05-14,2017,5,14,410.6,"2010's",7,1981-05-14
"2245",2017-05-21,2017,5,21,410.2,"2010's",7,1981-05-21
"2246",2017-05-28,2017,5,28,409.77,"2010's",7,1981-05-28
"2247",2017-06-04,2017,6,4,409.89,"2010's",7,1981-06-04
"2248",2017-06-11,2017,6,11,409.63,"2010's",7,1981-06-11
"2249",2017-06-18,2017,6,18,408.51,"2010's",7,1981-06-18
"2250",2017-06-25,2017,6,25,407.95,"2010's",7,1981-06-25
"2251",2017-07-02,2017,7,2,408.28,"2010's",7,1981-07-02
"2252",2017-07-09,2017,7,9,407.26,"2010's",7,1981-07-09
"2253",2017-07-16,2017,7,16,407.01,"2010's",7,1981-07-16
"2254",2017-07-23,2017,7,23,406.92,"2010's",7,1981-07-23
"2255",2017-07-30,2017,7,30,406.67,"2010's",7,1981-07-30
"2256",2017-08-06,2017,8,6,405.73,"2010's",7,1981-08-06
"2257",2017-08-13,2017,8,13,405.39,"2010's",7,1981-08-13
"2258",2017-08-20,2017,8,20,404.74,"2010's",7,1981-08-20
"2259",2017-08-27,2017,8,27,404.39,"2010's",7,1981-08-27
"2260",2017-09-03,2017,9,3,403.89,"2010's",7,1981-09-03
"2261",2017-09-10,2017,9,10,403.87,"2010's",7,1981-09-10
"2262",2017-09-17,2017,9,17,403.25,"2010's",7,1981-09-17
"2263",2017-09-24,2017,9,24,402.95,"2010's",7,1981-09-24
"2264",2017-10-01,2017,10,1,403.15,"2010's",7,1981-10-01
"2265",2017-10-08,2017,10,8,403.61,"2010's",7,1981-10-08
"2266",2017-10-15,2017,10,15,404.14,"2010's",7,1981-10-15
"2267",2017-10-22,2017,10,22,404.19,"2010's",7,1981-10-22
"2268",2017-10-29,2017,10,29,404.34,"2010's",7,1981-10-29
"2269",2017-11-05,2017,11,5,404.44,"2010's",7,1981-11-05
"2270",2017-11-12,2017,11,12,405.26,"2010's",7,1981-11-12
"2271",2017-11-19,2017,11,19,406.31,"2010's",7,1981-11-19
"2272",2017-11-26,2017,11,26,406.52,"2010's",7,1981-11-26
"2273",2017-12-03,2017,12,3,406.94,"2010's",7,1981-12-03
"2274",2017-12-10,2017,12,10,406.74,"2010's",7,1981-12-10
"2275",2017-12-17,2017,12,17,406.99,"2010's",7,1981-12-17
"2276",2017-12-24,2017,12,24,407.41,"2010's",7,1981-12-24
"2277",2017-12-31,2017,12,31,407.57,"2010's",7,1981-12-31
"2278",2018-01-07,2018,1,7,408.33,"2010's",8,1982-01-07
"2279",2018-01-14,2018,1,14,408.08,"2010's",8,1982-01-14
"2280",2018-01-21,2018,1,21,408.47,"2010's",8,1982-01-21
"2281",2018-01-28,2018,1,28,408.07,"2010's",8,1982-01-28
"2282",2018-02-04,2018,2,4,408.4,"2010's",8,1982-02-04
"2283",2018-02-11,2018,2,11,408.56,"2010's",8,1982-02-11
"2284",2018-02-18,2018,2,18,408.65,"2010's",8,1982-02-18
"2285",2018-02-25,2018,2,25,409.09,"2010's",8,1982-02-25
"2286",2018-03-04,2018,3,4,410.03,"2010's",8,1982-03-04
"2287",2018-03-11,2018,3,11,408.91,"2010's",8,1982-03-11
"2288",2018-03-18,2018,3,18,409.32,"2010's",8,1982-03-18
"2289",2018-03-25,2018,3,25,410.22,"2010's",8,1982-03-25
"2290",2018-04-01,2018,4,1,409.39,"2010's",8,1982-04-01
"2291",2018-04-08,2018,4,8,409.65,"2010's",8,1982-04-08
"2292",2018-04-15,2018,4,15,411.26,"2010's",8,1982-04-15
"2293",2018-04-22,2018,4,22,411.88,"2010's",8,1982-04-22
"2294",2018-04-29,2018,4,29,409.86,"2010's",8,1982-04-29
"2295",2018-05-06,2018,5,6,411.26,"2010's",8,1982-05-06
"2296",2018-05-13,2018,5,13,412.07,"2010's",8,1982-05-13
"2297",2018-05-20,2018,5,20,411.65,"2010's",8,1982-05-20
"2298",2018-05-27,2018,5,27,411.61,"2010's",8,1982-05-27
"2299",2018-06-03,2018,6,3,411.14,"2010's",8,1982-06-03
"2300",2018-06-10,2018,6,10,411.36,"2010's",8,1982-06-10
"2301",2018-06-17,2018,6,17,410.56,"2010's",8,1982-06-17
"2302",2018-06-24,2018,6,24,410.76,"2010's",8,1982-06-24
"2303",2018-07-01,2018,7,1,409.6,"2010's",8,1982-07-01
"2304",2018-07-08,2018,7,8,409.35,"2010's",8,1982-07-08
"2305",2018-07-15,2018,7,15,408.74,"2010's",8,1982-07-15
"2306",2018-07-22,2018,7,22,408.48,"2010's",8,1982-07-22
"2307",2018-07-29,2018,7,29,407.65,"2010's",8,1982-07-29
"2308",2018-08-05,2018,8,5,407.42,"2010's",8,1982-08-05
"2309",2018-08-12,2018,8,12,407.26,"2010's",8,1982-08-12
"2310",2018-08-19,2018,8,19,407.03,"2010's",8,1982-08-19
"2311",2018-08-26,2018,8,26,406.3,"2010's",8,1982-08-26
"2312",2018-09-02,2018,9,2,405.68,"2010's",8,1982-09-02
"2313",2018-09-09,2018,9,9,405.58,"2010's",8,1982-09-09
"2314",2018-09-16,2018,9,16,405.88,"2010's",8,1982-09-16
"2315",2018-09-23,2018,9,23,405.74,"2010's",8,1982-09-23
"2316",2018-09-30,2018,9,30,405.69,"2010's",8,1982-09-30
"2317",2018-10-07,2018,10,7,405.77,"2010's",8,1982-10-07
"2318",2018-10-14,2018,10,14,406.2,"2010's",8,1982-10-14
"2319",2018-10-21,2018,10,21,406.81,"2010's",8,1982-10-21
"2320",2018-10-28,2018,10,28,406.67,"2010's",8,1982-10-28
"2321",2018-11-04,2018,11,4,407.18,"2010's",8,1982-11-04
"2322",2018-11-11,2018,11,11,408.94,"2010's",8,1982-11-11
"2323",2018-11-18,2018,11,18,408.78,"2010's",8,1982-11-18
"2324",2018-11-25,2018,11,25,408.58,"2010's",8,1982-11-25
"2325",2018-12-02,2018,12,2,408.68,"2010's",8,1982-12-02
"2326",2018-12-09,2018,12,9,409.6,"2010's",8,1982-12-09
"2327",2018-12-16,2018,12,16,409.51,"2010's",8,1982-12-16
"2328",2018-12-23,2018,12,23,409.33,"2010's",8,1982-12-23
"2329",2018-12-30,2018,12,30,409.8,"2010's",8,1982-12-30
"2330",2019-01-06,2019,1,6,410.86,"2010's",9,1983-01-06
"2331",2019-01-13,2019,1,13,410.55,"2010's",9,1983-01-13
"2332",2019-01-20,2019,1,20,412.19,"2010's",9,1983-01-20
"2333",2019-01-27,2019,1,27,411.23,"2010's",9,1983-01-27
"2334",2019-02-03,2019,2,3,411.83,"2010's",9,1983-02-03
"2335",2019-02-10,2019,2,10,412.63,"2010's",9,1983-02-10
"2336",2019-02-17,2019,2,17,411.19,"2010's",9,1983-02-17
"2337",2019-02-24,2019,2,24,412.62,"2010's",9,1983-02-24
"2338",2019-03-03,2019,3,3,412.37,"2010's",9,1983-03-03
"2339",2019-03-10,2019,3,10,412.37,"2010's",9,1983-03-10
"2340",2019-03-17,2019,3,17,412.02,"2010's",9,1983-03-17
"2341",2019-03-24,2019,3,24,411.53,"2010's",9,1983-03-24
"2342",2019-03-31,2019,3,31,412.4,"2010's",9,1983-03-31
"2343",2019-04-07,2019,4,7,413.35,"2010's",9,1983-04-07
"2344",2019-04-14,2019,4,14,413.82,"2010's",9,1983-04-14
"2345",2019-04-21,2019,4,21,413.99,"2010's",9,1983-04-21
"2346",2019-04-28,2019,4,28,414.52,"2010's",9,1983-04-28
"2347",2019-05-05,2019,5,5,414.54,"2010's",9,1983-05-05
"2348",2019-05-12,2019,5,12,415.62,"2010's",9,1983-05-12
"2349",2019-05-19,2019,5,19,414.97,"2010's",9,1983-05-19
"2350",2019-05-26,2019,5,26,414.52,"2010's",9,1983-05-26
"2351",2019-06-02,2019,6,2,414.62,"2010's",9,1983-06-02
